blur_size,noise_level,accuracy,f1,precision,recall,f1_immune,precision_immune,recall_immune,f1_other,precision_other,recall_other,f1_stromal,precision_stromal,recall_stromal,f1_tumour,precision_tumour,recall_tumour,confidence_overall,confidence_immune_avg,confidence_immune_std,confidence_other_avg,confidence_other_std,confidence_stromal_avg,confidence_stromal_std,confidence_tumour_avg,confidence_tumour_std,count_pred_immune,count_pred_other,count_pred_stromal,count_pred_tumour,confusion_matrix,Model_Label,test_set
1,5,0.2505,0.1010570449946937,0.0,0.0,0.003988035892323,0.6666666666666666,0.002,0.0,0.0,0.0,0.4002401440864518,0.2501876407305479,1.0,0.0,0.0,0.0,0.8220012,0.53716546,0.021091405,0.0,0.0,0.82221496,0.069872774,0.0,0.0,3,0,3997,0,"[[2, 0, 998, 0], [1, 0, 999, 0], [0, 0, 1000, 0], [0, 0, 1000, 0]]",ResNet,1.0
3,5,0.25075,0.1015740879556234,0.0,0.0,0.0059760956175298,0.75,0.003,0.0,0.0,0.0,0.400320256204964,0.2502502502502503,1.0,0.0,0.0,0.0,0.82221717,0.5396065,0.01277717,0.0,0.0,0.8225,0.06846969,0.0,0.0,4,0,3996,0,"[[3, 0, 997, 0], [1, 0, 999, 0], [0, 0, 1000, 0], [0, 0, 1000, 0]]",ResNet,1.0
5,5,0.25025,0.1005195045003006,0.0,0.0,0.0019980019980019,1.0,0.001,0.0,0.0,0.0,0.4000800160032006,0.2500625156289072,1.0,0.0,0.0,0.0,0.82234985,0.5190989,0.0,0.0,0.0,0.82242566,0.069486916,0.0,0.0,1,0,3999,0,"[[1, 0, 999, 0], [0, 0, 1000, 0], [0, 0, 1000, 0], [0, 0, 1000, 0]]",ResNet,1.0
7,5,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.25,1.0,0.0,0.0,0.0,0.82351357,0.0,0.0,0.0,0.0,0.82351357,0.06894317,0.0,0.0,0,0,4000,0,"[[0, 0, 1000, 0], [0, 0, 1000, 0], [0, 0, 1000, 0], [0, 0, 1000, 0]]",ResNet,1.0
9,5,0.24975,0.0999199839967993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3996799359871974,0.2498124531132783,0.999,0.0,0.0,0.0,0.8221476,0.5100544,0.0,0.0,0.0,0.82222563,0.06880727,0.0,0.0,1,0,3999,0,"[[0, 0, 1000, 0], [0, 0, 1000, 0], [1, 0, 999, 0], [0, 0, 1000, 0]]",ResNet,1.0
19,5,0.24975,0.1004169217773057,0.0,0.0,0.0019880715705765,0.1666666666666666,0.001,0.0,0.0,0.0,0.3996796155386464,0.2498748122183275,0.998,0.0,0.0,0.0,0.8255438,0.534244,0.01627174,0.0,0.0,0.82598144,0.06614619,0.0,0.0,6,0,3994,0,"[[1, 0, 999, 0], [2, 0, 998, 0], [2, 0, 998, 0], [1, 0, 999, 0]]",ResNet,1.0
0,10,0.24975,0.1337229117101086,0.0,0.0,0.1452192667145938,0.258312020460358,0.101,0.0,0.0,0.0,0.3896723801258407,0.2488223884732613,0.898,0.0,0.0,0.0,0.74007803,0.59715986,0.08030447,0.0,0.0,0.75556177,0.11809318,0.0,0.0,391,0,3609,0,"[[101, 0, 899, 0], [91, 0, 909, 0], [102, 0, 898, 0], [97, 0, 903, 0]]",ResNet,1.0
1,10,0.25075,0.1309100319969885,0.0,0.0,0.1275362318840579,0.231578947368421,0.088,0.0,0.0,0.0,0.3961038961038961,0.2527624309392265,0.915,0.0,0.0,0.0,0.74315417,0.5959773,0.07649145,0.0,0.0,0.7586036,0.11398977,0.0,0.0,380,0,3620,0,"[[88, 0, 912, 0], [89, 0, 911, 0], [85, 0, 915, 0], [118, 0, 882, 0]]",ResNet,1.0
3,10,0.24825,0.1322057597713889,0.0,0.0,0.1377371749824315,0.2316784869976359,0.098,0.0,0.0,0.0,0.3910858641031243,0.25020967291026,0.895,0.0,0.0,0.0,0.7350952,0.59050506,0.073411,0.0,0.0,0.7521938,0.116247915,0.0,0.0,423,0,3577,0,"[[98, 0, 902, 0], [95, 0, 905, 0], [105, 0, 895, 0], [125, 0, 875, 0]]",ResNet,1.0
5,10,0.2505,0.1327491200012391,0.0,0.0,0.1366548042704626,0.237037037037037,0.096,0.0,0.0,0.0,0.394341675734494,0.2520166898470097,0.906,0.0,0.0,0.0,0.7343699,0.59098333,0.074099995,0.0,0.0,0.75052327,0.11748882,0.0,0.0,405,0,3595,0,"[[96, 0, 904, 0], [103, 0, 897, 0], [94, 0, 906, 0], [112, 0, 888, 0]]",ResNet,1.0
7,10,0.2475,0.1272223069251745,0.0,0.0,0.1138328530259366,0.2036082474226804,0.079,0.0,0.0,0.0,0.3950563746747615,0.2522148394241417,0.911,0.0,0.0,0.0,0.73676074,0.58793646,0.0723561,0.0,0.0,0.7527475,0.1158813,0.0,0.0,388,0,3612,0,"[[79, 0, 921, 0], [86, 0, 914, 0], [89, 0, 911, 0], [134, 0, 866, 0]]",ResNet,1.0
9,10,0.24875,0.1312957740135893,0.0,0.0,0.1341991341991342,0.2409326424870466,0.093,0.0,0.0,0.0,0.3909839618552232,0.249584947426674,0.902,0.0,0.0,0.0,0.73922366,0.599922,0.08082736,0.0,0.0,0.75410205,0.1144937,0.0,0.0,386,0,3614,0,"[[93, 0, 907, 0], [89, 0, 911, 0], [98, 0, 902, 0], [106, 0, 894, 0]]",ResNet,1.0
19,10,0.2495,0.1322340077862215,0.0,0.0,0.1331484049930651,0.2171945701357466,0.096,0.0,0.0,0.0,0.3957876261518209,0.253513209668353,0.902,0.0,0.0,0.0,0.73124164,0.5986206,0.07740365,0.0,0.0,0.74771667,0.1147728,0.0,0.0,442,0,3558,0,"[[96, 0, 904, 0], [113, 0, 887, 0], [98, 0, 902, 0], [135, 0, 865, 0]]",ResNet,1.0
0,20,0.2565,0.1674541271327182,0.0,0.0,0.2960848287112561,0.25,0.363,0.0,0.0,0.0,0.3737316798196167,0.2602040816326531,0.663,0.0,0.0,0.0,0.7454196,0.70577824,0.1317167,0.0,0.0,0.76800954,0.1398716,0.0,0.0,1452,0,2548,0,"[[363, 0, 637, 0], [382, 0, 618, 0], [337, 0, 663, 0], [370, 0, 630, 0]]",ResNet,1.0
1,20,0.25075,0.1628830822706234,0.0,0.0,0.2835633626097867,0.2437095614665708,0.339,0.0,0.0,0.0,0.3679689664727071,0.2545036412418551,0.664,0.0,0.0,0.0,0.74521214,0.7119679,0.13019092,0.0,0.0,0.76293653,0.13796693,0.0,0.0,1391,0,2609,0,"[[339, 0, 661, 0], [344, 0, 656, 0], [336, 0, 664, 0], [372, 0, 628, 0]]",ResNet,1.0
3,20,0.25325,0.1663832940170524,0.0,0.0,0.3054427294882209,0.2571819425444596,0.376,0.0,0.0,0.0,0.3600904465799887,0.2509850275807722,0.637,0.0,0.0,0.0,0.7432868,0.70765126,0.13379735,0.0,0.0,0.7638145,0.13867676,0.0,0.0,1462,0,2538,0,"[[376, 0, 624, 0], [348, 0, 652, 0], [363, 0, 637, 0], [375, 0, 625, 0]]",ResNet,1.0
5,20,0.25725,0.1669556762772783,0.0,0.0,0.2886942010846892,0.2476735862562634,0.346,0.0,0.0,0.0,0.3791285040244241,0.2623895505186323,0.683,0.0,0.0,0.0,0.74613976,0.70979536,0.13056867,0.0,0.0,0.7656455,0.13830954,0.0,0.0,1397,0,2603,0,"[[346, 0, 654, 0], [343, 0, 657, 0], [317, 0, 683, 0], [391, 0, 609, 0]]",ResNet,1.0
7,20,0.26075,0.1704704318233475,0.0,0.0,0.3057272352698805,0.2599859845830413,0.371,0.0,0.0,0.0,0.3761544920235096,0.2611737271667314,0.672,0.0,0.0,0.0,0.749682,0.7130117,0.12995994,0.0,0.0,0.77001953,0.13634859,0.0,0.0,1427,0,2573,0,"[[371, 0, 629, 0], [349, 0, 651, 0], [328, 0, 672, 0], [379, 0, 621, 0]]",ResNet,1.0
9,20,0.24725,0.1606580903966525,0.0,0.0,0.2773662551440329,0.2356643356643356,0.337,0.0,0.0,0.0,0.365266106442577,0.2536964980544747,0.652,0.0,0.0,0.0,0.746574,0.70579636,0.12858538,0.0,0.0,0.7692634,0.13820533,0.0,0.0,1430,0,2570,0,"[[337, 0, 663, 0], [358, 0, 642, 0], [348, 0, 652, 0], [387, 0, 613, 0]]",ResNet,1.0
19,20,0.24825,0.1626145527859237,0.0,0.0,0.2919354838709677,0.2445945945945946,0.362,0.0,0.0,0.0,0.3585227272727272,0.2503968253968254,0.631,0.0,0.0,0.0,0.74477625,0.7135603,0.135051,0.0,0.0,0.7631094,0.13731429,0.0,0.0,1480,0,2520,0,"[[362, 0, 638, 0], [362, 0, 638, 0], [369, 0, 631, 0], [387, 0, 613, 0]]",ResNet,1.0
0,30,0.24975,0.1664703592248364,0.0,0.0,0.3367246471939613,0.2506106497313141,0.513,0.0,0.0,0.0,0.3291567897053843,0.2488479262672811,0.486,0.0,0.0,0.0,0.7855973,0.78888077,0.1486575,0.0,0.0,0.7821559,0.14985178,0.0,0.0,2047,0,1953,0,"[[513, 0, 487, 0], [514, 0, 486, 0], [514, 0, 486, 0], [506, 0, 494, 0]]",ResNet,1.0
1,30,0.257,0.1711115470382368,0.0,0.0,0.3539993575329264,0.2607666824420255,0.551,0.0,0.0,0.0,0.3304468306200208,0.2527821939586645,0.477,0.0,0.0,0.0,0.7893595,0.79283285,0.14768349,0.0,0.0,0.78547025,0.14425156,0.0,0.0,2113,0,1887,0,"[[551, 0, 449, 0], [516, 0, 484, 0], [523, 0, 477, 0], [523, 0, 477, 0]]",ResNet,1.0
3,30,0.2515,0.1675945792709363,0.0,0.0,0.3413680781758957,0.2531400966183575,0.524,0.0,0.0,0.0,0.3290102389078498,0.249740932642487,0.482,0.0,0.0,0.0,0.78631496,0.7911693,0.14550225,0.0,0.0,0.78110856,0.15119319,0.0,0.0,2070,0,1930,0,"[[524, 0, 476, 0], [496, 0, 504, 0], [518, 0, 482, 0], [532, 0, 468, 0]]",ResNet,1.0
5,30,0.2555,0.1703659188034188,0.0,0.0,0.3391025641025641,0.2495283018867924,0.529,0.0,0.0,0.0,0.3423611111111111,0.2622340425531915,0.493,0.0,0.0,0.0,0.7853501,0.7907717,0.14613657,0.0,0.0,0.7792363,0.14843282,0.0,0.0,2120,0,1880,0,"[[529, 0, 471, 0], [556, 0, 444, 0], [507, 0, 493, 0], [528, 0, 472, 0]]",ResNet,1.0
7,30,0.25275,0.1685102654782288,0.0,0.0,0.3353096179183136,0.25,0.509,0.0,0.0,0.0,0.3387314439946018,0.2556008146639511,0.502,0.0,0.0,0.0,0.78386474,0.7887964,0.1484161,0.0,0.0,0.7787524,0.14734983,0.0,0.0,2036,0,1964,0,"[[509, 0, 491, 0], [496, 0, 504, 0], [498, 0, 502, 0], [533, 0, 467, 0]]",ResNet,1.0
9,30,0.24775,0.1651751834260967,0.0,0.0,0.3294040602488539,0.244888023369036,0.503,0.0,0.0,0.0,0.3312966734555329,0.250770811921891,0.488,0.0,0.0,0.0,0.78959805,0.7930878,0.14731178,0.0,0.0,0.7859146,0.14704412,0.0,0.0,2054,0,1946,0,"[[503, 0, 497, 0], [503, 0, 497, 0], [512, 0, 488, 0], [536, 0, 464, 0]]",ResNet,1.0
19,30,0.25475,0.1698363794272963,0.0,0.0,0.3394762366634336,0.2508361204013378,0.525,0.0,0.0,0.0,0.3398692810457516,0.259045621394861,0.494,0.0,0.0,0.0,0.78754115,0.7934163,0.14511356,0.0,0.0,0.7810928,0.1476093,0.0,0.0,2093,0,1907,0,"[[525, 0, 475, 0], [524, 0, 476, 0], [506, 0, 494, 0], [538, 0, 462, 0]]",ResNet,1.0
